,MLP_time,MLP_primal_obj,MLP_dual_obj,MLP_rel_gap,MLP_n_cols,pricer_IP_time,pricer_IP_obj
1,0.007715940475463867,919.000000003644,0.0,100.0,10.0,,
2,0.15041089057922363,917.0000000037772,0.0,100.0,12.0,,
3,0.2916829586029053,867.0000013766085,0.0,100.0,14.0,,
4,0.43459296226501465,841.0000013256491,0.0,100.0,16.0,,
5,0.5754618644714355,841.0000041286673,0.0,100.0,18.0,,
6,0.7237539291381836,841.0000088187307,0.0,100.0,20.0,,
7,0.8803858757019043,838.500006240735,0.0,100.0,22.0,,
8,1.0487349033355713,838.5000016824374,0.0,100.0,24.0,,
9,1.212043046951294,836.0000000000626,0.0,100.0,26.0,,
10,1.3593978881835938,830.9333333342482,0.0,100.0,28.0,,
11,1.5102159976959229,825.5000000005007,0.0,100.0,30.0,,
12,1.661435842514038,818.7777777905163,0.0,100.0,32.0,,
13,1.8116378784179688,815.8947368421271,0.0,100.0,34.0,,
14,1.964521884918213,813.6666666675105,0.0,100.0,36.0,,
15,2.1183769702911377,812.0802469357652,0.0,100.0,38.0,,
16,2.2705938816070557,810.1527777803528,0.0,100.0,40.0,,
17,2.425359010696411,809.1153847233805,0.0,100.0,42.0,,
18,2.582139015197754,807.3010752690466,0.0,100.0,44.0,,
19,2.7377309799194336,806.401433697626,0.0,100.0,46.0,,
20,2.896672010421753,804.3191489363079,0.0,100.0,48.0,,
21,3.058849811553955,803.4865271877517,0.0,100.0,50.0,,
22,3.2149479389190674,801.7500001236243,0.0,100.0,52.0,,
23,3.371868848800659,798.4117647063267,0.0,100.0,54.0,,
24,3.530730962753296,792.6574074078696,0.0,100.0,56.0,,
25,3.6904959678649902,792.3179723506538,0.0,100.0,58.0,,
26,3.8502440452575684,791.0702479338871,0.0,100.0,60.0,,
27,4.008765935897827,790.7266009832101,0.0,100.0,62.0,,
28,4.169104814529419,789.864908722541,0.0,100.0,64.0,,
29,4.3307459354400635,788.9846264372247,0.0,100.0,66.0,,
30,4.497649908065796,788.4710529447661,0.0,100.0,68.0,,
31,4.6579320430755615,781.7490595698733,0.0,100.0,70.0,,
32,4.819116830825806,781.4315211419403,0.0,100.0,72.0,,
33,4.9833948612213135,780.8617375574441,0.0,100.0,74.0,,
34,5.145259857177734,779.9924242391085,0.0,100.0,76.0,,
35,5.306336879730225,776.0000001286318,0.0,100.0,78.0,,
36,5.473031044006348,776.0000018633772,0.0,100.0,80.0,,
37,5.641654968261719,775.2403058751618,0.0,100.0,82.0,,
38,5.812880992889404,774.4168978938065,0.0,100.0,84.0,,
39,5.980316877365112,773.6153739226528,0.0,100.0,86.0,,
40,6.151041030883789,773.109491887782,0.0,100.0,88.0,,
41,6.318873882293701,773.0123291625686,0.0,100.0,90.0,,
42,6.492132902145386,772.5662501357893,0.0,100.0,92.0,,
43,6.666348934173584,771.8455191460972,0.0,100.0,94.0,,
44,6.846135854721069,771.1569644084925,0.0,100.0,96.0,,
45,7.019165992736816,767.6877233281906,0.0,100.0,98.0,,
