,MLP_time,MLP_primal_obj,MLP_dual_obj,MLP_rel_gap,MLP_n_cols,pricer_IP_time,pricer_IP_obj
1,0.0056421756744384766,696.000000930379,0.0,100.0,5.0,,
2,0.07290816307067871,696.0000003252159,0.0,100.0,7.0,,
3,0.14105916023254395,688.5000001778461,0.0,100.0,9.0,,
4,0.20742297172546387,688.5000001330626,0.0,100.0,11.0,,
5,0.2762010097503662,687.5000005878994,0.0,100.0,13.0,,
6,0.34647607803344727,687.2500004131792,0.0,100.0,15.0,,
7,0.4138150215148926,685.0000000003354,0.0,100.0,17.0,,
8,0.483396053314209,685.0000000640256,0.0,100.0,19.0,,
9,0.55759596824646,684.9444445714174,0.0,100.0,21.0,,
10,0.6252939701080322,684.0000000009755,0.0,100.0,23.0,,
11,0.696429967880249,684.0000002144814,0.0,100.0,25.0,,
12,0.7731640338897705,684.0000000415913,0.0,100.0,27.0,,
13,0.8450860977172852,683.9444444472041,0.0,100.0,29.0,,
14,0.9192581176757812,683.9444446041324,0.0,100.0,31.0,,
15,0.9977800846099854,683.8888890965179,0.0,100.0,33.0,,
16,1.0767769813537598,683.6923078301779,0.0,100.0,35.0,,
17,1.1538441181182861,683.6666666729207,0.0,100.0,37.0,,
18,1.2293050289154053,683.6428572004002,0.0,100.0,39.0,,
19,1.2988481521606445,683.642857144699,0.0,100.0,41.0,,
20,1200.0297150611877,683.6428571477408,180.0,73.67046285672312,43.0,1198.5279259681702,-3.389857283764286e-10
