,MLP_time,MLP_primal_obj,MLP_dual_obj,MLP_rel_gap,MLP_n_cols,pricer_IP_time,pricer_IP_obj
1,0.012724161148071289,1344.0000000193806,0.0,100.0,5.0,,
2,0.1470630168914795,1253.0000026603057,0.0,100.0,7.0,,
3,0.2826249599456787,1194.0000183110662,0.0,100.0,9.0,,
4,0.4284350872039795,1194.0000108233799,0.0,100.0,11.0,,
5,0.5655679702758789,1163.666672326497,0.0,100.0,13.0,,
6,0.7079429626464844,1151.333339991223,0.0,100.0,15.0,,
7,1.0535950660705566,1131.0000039172114,0.0,100.0,17.0,,
8,1.4449210166931152,1114.2500017128891,0.0,100.0,19.0,,
9,1.6491851806640625,1100.5714315409195,0.0,100.0,21.0,,
10,1.8798801898956299,1089.300008531563,0.0,100.0,23.0,,
11,2.11991810798645,1082.0000086567968,0.0,100.0,25.0,,
12,2.4043941497802734,1076.1818393968585,0.0,100.0,27.0,,
13,2.558284044265747,1070.7973275927204,0.0,100.0,29.0,,
14,2.713318109512329,1063.6580043384038,0.0,100.0,31.0,,
15,2.865178108215332,1059.5949119454467,0.0,100.0,33.0,,
16,3.0181691646575928,1055.7284156958563,0.0,100.0,35.0,,
17,3.175014019012451,1049.94892589925,0.0,100.0,37.0,,
18,3.3335330486297607,1046.9852714634949,0.0,100.0,39.0,,
19,3.4938881397247314,1041.0934949908228,0.0,100.0,41.0,,
20,3.656179189682007,1037.1967144373284,0.0,100.0,43.0,,
21,3.818403959274292,1033.550131310996,0.0,100.0,45.0,,
22,3.983525037765503,1029.6104198485482,0.0,100.0,47.0,,
23,4.152630090713501,1026.6270188242538,0.0,100.0,49.0,,
24,4.322956085205078,1024.6036684535088,0.0,100.0,51.0,,
25,4.4897301197052,1020.972343651151,0.0,100.0,53.0,,
26,4.659636974334717,1017.9129613738727,0.0,100.0,55.0,,
27,4.83002495765686,1013.8816898433711,0.0,100.0,57.0,,
28,5.00656795501709,1011.5353269274943,0.0,100.0,59.0,,
29,5.1806840896606445,1008.8479776645734,0.0,100.0,61.0,,
30,5.3535239696502686,1006.3646352876924,0.0,100.0,63.0,,
31,5.525890111923218,1003.6830537896575,0.0,100.0,65.0,,
32,5.701756954193115,1001.7220224191655,0.0,100.0,67.0,,
33,5.880784034729004,999.2784565626662,0.0,100.0,69.0,,
34,6.060357093811035,997.5081663717069,0.0,100.0,71.0,,
35,6.244111061096191,995.6315637408309,0.0,100.0,73.0,,
36,6.426251173019409,993.6470145860244,0.0,100.0,75.0,,
37,6.611984014511108,991.9705561350205,0.0,100.0,77.0,,
38,6.796621084213257,989.6169508217631,0.0,100.0,79.0,,
39,6.984702110290527,988.1418297956527,0.0,100.0,81.0,,
40,7.173608064651489,986.619902567411,0.0,100.0,83.0,,
41,7.370532989501953,985.4582305588041,0.0,100.0,85.0,,
42,7.566091060638428,983.7339777399908,0.0,100.0,87.0,,
43,7.757968187332153,982.2553271162659,0.0,100.0,89.0,,
44,7.953603029251099,981.3157156427865,0.0,100.0,91.0,,
45,8.150254964828491,980.1464210419601,0.0,100.0,93.0,,
46,8.348751068115234,979.1616009830636,0.0,100.0,95.0,,
47,8.550438165664673,978.2646091451602,0.0,100.0,97.0,,
48,8.751516103744507,976.8880550406773,0.0,100.0,99.0,,
49,8.956493139266968,976.3479097721106,0.0,100.0,101.0,,
50,9.164061069488525,975.4890472240113,0.0,100.0,103.0,,
51,9.370400190353394,974.7395587429726,0.0,100.0,105.0,,
52,9.584566116333008,973.8006622066928,0.0,100.0,107.0,,
53,9.789949178695679,973.1225463008083,0.0,100.0,109.0,,
54,9.97800898551941,972.2082142965036,0.0,100.0,111.0,,
55,10.179327011108398,971.6161700629774,0.0,100.0,113.0,,
56,10.374670028686523,970.7044902836478,0.0,100.0,115.0,,
57,10.566704988479614,970.2155542511186,0.0,100.0,117.0,,
58,10.757784128189087,969.5027950263406,0.0,100.0,119.0,,
59,10.943886041641235,968.8903667610314,0.0,100.0,121.0,,
60,11.145267009735107,968.1569263818593,0.0,100.0,123.0,,
61,11.340507984161377,967.6490825493573,0.0,100.0,125.0,,
62,11.534247159957886,967.1077669672659,0.0,100.0,127.0,,
63,11.736508131027222,966.7759290576375,0.0,100.0,129.0,,
64,11.936638116836548,966.0818581760225,0.0,100.0,131.0,,
65,12.139613151550293,965.6147019011455,0.0,100.0,133.0,,
66,12.338643074035645,965.2011264386587,0.0,100.0,135.0,,
67,12.545665979385376,964.7360822450021,0.0,100.0,137.0,,
68,12.749256134033203,964.2537388262471,0.0,100.0,139.0,,
69,12.960692167282104,963.7492546526631,0.0,100.0,141.0,,
70,13.169089078903198,963.2958053685644,0.0,100.0,143.0,,
71,13.380827188491821,962.8339812780019,0.0,100.0,145.0,,
72,13.601742029190063,962.3101655798607,0.0,100.0,147.0,,
73,13.822967052459717,961.7907330016317,0.0,100.0,149.0,,
74,14.044258117675781,961.2365682679932,0.0,100.0,151.0,,
75,14.276064157485962,960.6776877835151,0.0,100.0,153.0,,
76,14.510003089904785,960.3729769307824,0.0,100.0,155.0,,
77,14.746752977371216,960.0076543887045,0.0,100.0,157.0,,
78,14.982546091079712,959.6297191106501,0.0,100.0,159.0,,
79,15.215296983718872,959.2580622567169,0.0,100.0,161.0,,
80,15.456180095672607,958.8588048800177,0.0,100.0,163.0,,
81,15.69797396659851,958.6742420338749,0.0,100.0,165.0,,
82,15.950610160827637,958.2716351811845,0.0,100.0,167.0,,
83,16.197597980499268,957.9642300454886,0.0,100.0,169.0,,
84,16.405506134033203,957.7108039145309,0.0,100.0,171.0,,
85,16.61187505722046,957.321401136421,0.0,100.0,173.0,,
86,16.81225299835205,957.0403094576753,0.0,100.0,175.0,,
87,17.01534605026245,956.7317777946448,0.0,100.0,177.0,,
88,17.21585512161255,956.393058610941,0.0,100.0,179.0,,
89,17.414432048797607,956.1516161675546,0.0,100.0,181.0,,
90,17.620625019073486,955.9519422804103,0.0,100.0,183.0,,
91,17.823804140090942,955.7143258411437,0.0,100.0,185.0,,
92,18.028963088989258,955.5412849496048,0.0,100.0,187.0,,
93,18.23564314842224,955.1170861130212,0.0,100.0,189.0,,
94,18.44879698753357,954.8561103140091,0.0,100.0,191.0,,
95,18.674450159072876,954.6197293188275,0.0,100.0,193.0,,
96,26.34812903404236,954.3623891801706,0.0,100.0,195.0,,
97,26.599074125289917,954.1073365828195,0.0,100.0,197.0,,
98,26.853960037231445,953.7883723077634,0.0,100.0,199.0,,
99,27.108498096466064,953.5427662297631,0.0,100.0,201.0,,
100,27.349764108657837,953.2657532724926,0.0,100.0,203.0,,
101,27.56521511077881,953.0391416793542,0.0,100.0,205.0,,
102,27.783074140548706,952.8572777748748,0.0,100.0,207.0,,
103,28.0017249584198,952.6256307945242,0.0,100.0,209.0,,
104,28.22678017616272,952.3149944952421,0.0,100.0,211.0,,
105,28.453765153884888,952.0809873139862,0.0,100.0,213.0,,
106,28.680022954940796,951.854354274346,0.0,100.0,215.0,,
