,MLP_time,MLP_primal_obj,MLP_dual_obj,MLP_rel_gap,MLP_n_cols,pricer_IP_time,pricer_IP_obj
1,0.021018028259277344,807.0000012156138,0.0,100.0,10.0,,
2,0.2086780071258545,807.0000013757037,0.0,100.0,12.0,,
3,0.39016103744506836,757.0000196529784,0.0,100.0,14.0,,
4,0.5719740390777588,729.0000030342374,0.0,100.0,16.0,,
5,0.7369160652160645,641.0000015860041,0.0,100.0,18.0,,
6,0.9138059616088867,595.0000048652927,0.0,100.0,20.0,,
7,1.120074987411499,567.3333420071018,0.0,100.0,22.0,,
8,1.3328561782836914,551.5000018891604,0.0,100.0,24.0,,
9,1.5705981254577637,551.500018564156,0.0,100.0,26.0,,
10,1.8015120029449463,535.5000045674655,0.0,100.0,28.0,,
11,2.0259900093078613,506.5000095706332,0.0,100.0,30.0,,
12,2.25463604927063,491.50000843922703,0.0,100.0,32.0,,
13,2.450813055038452,480.33333330310285,0.0,100.0,34.0,,
14,2.6265411376953125,459.49999999019974,0.0,100.0,36.0,,
15,2.817379951477051,453.0769229427745,0.0,100.0,38.0,,
16,3.004392147064209,448.1428571307057,0.0,100.0,40.0,,
17,3.1904990673065186,442.9333333319735,0.0,100.0,42.0,,
18,3.378146171569824,420.9863013595554,0.0,100.0,44.0,,
19,3.56649112701416,415.090277634956,0.0,100.0,46.0,,
20,3.7506470680236816,408.26045627156395,0.0,100.0,48.0,,
21,3.9396650791168213,390.81161970916844,0.0,100.0,50.0,,
22,4.12942099571228,386.3451086967177,0.0,100.0,52.0,,
23,4.315592050552368,378.46428571355875,0.0,100.0,54.0,,
24,4.499966144561768,372.5000000002535,0.0,100.0,56.0,,
25,4.685321092605591,363.06730769013313,0.0,100.0,58.0,,
26,4.880025148391724,358.9671403196732,0.0,100.0,60.0,,
27,5.080546140670776,355.9444444973788,0.0,100.0,62.0,,
28,5.276625156402588,349.67318435578125,0.0,100.0,64.0,,
29,5.475052118301392,344.92190886189985,0.0,100.0,66.0,,
30,5.670796155929565,343.475683303573,0.0,100.0,68.0,,
31,5.866068124771118,340.2748226830131,0.0,100.0,70.0,,
32,6.066240072250366,337.1496767508827,0.0,100.0,72.0,,
33,6.265196084976196,332.5388605009135,0.0,100.0,74.0,,
34,6.466660022735596,332.0729556814788,0.0,100.0,76.0,,
35,6.665420055389404,326.6064589032625,0.0,100.0,78.0,,
36,6.870675086975098,321.91509581040043,0.0,100.0,80.0,,
37,7.072456121444702,318.01829450430637,0.0,100.0,82.0,,
38,7.279450178146362,310.7411736821521,0.0,100.0,84.0,,
39,7.483752012252808,307.6105180529626,0.0,100.0,86.0,,
40,7.703500986099243,306.23575652496146,0.0,100.0,88.0,,
41,7.91264796257019,304.347653937474,0.0,100.0,90.0,,
42,8.130072116851807,303.46903899512574,0.0,100.0,92.0,,
43,8.342076063156128,301.66572214666934,0.0,100.0,94.0,,
44,8.556887149810791,300.94156947301144,0.0,100.0,96.0,,
45,8.771888017654419,297.78684715614406,0.0,100.0,98.0,,
46,8.993153095245361,295.6823292027798,0.0,100.0,100.0,,
47,9.217167139053345,294.5747514922227,0.0,100.0,102.0,,
48,9.437906980514526,292.56034938284563,0.0,100.0,104.0,,
49,9.661756038665771,291.61516434459963,0.0,100.0,106.0,,
50,9.888036966323853,286.17700937137425,0.0,100.0,108.0,,
51,10.107481002807617,285.0665379604834,0.0,100.0,110.0,,
52,10.338428974151611,283.04425423328166,0.0,100.0,112.0,,
53,10.569777965545654,282.58708339434753,0.0,100.0,114.0,,
54,10.7951819896698,281.3454288691635,0.0,100.0,116.0,,
55,11.01903510093689,280.23763994579747,0.0,100.0,118.0,,
56,11.251806020736694,279.27930421991516,0.0,100.0,120.0,,
57,11.48114013671875,272.7658164729209,0.0,100.0,122.0,,
58,11.712671995162964,272.21541264482397,0.0,100.0,124.0,,
59,11.949385166168213,271.3819192316777,0.0,100.0,126.0,,
60,12.18787407875061,271.3378768048533,0.0,100.0,128.0,,
61,12.430017948150635,270.11957010689855,0.0,100.0,130.0,,
62,12.669839143753052,269.93204407628747,0.0,100.0,132.0,,
63,12.91029405593872,268.78362502351416,0.0,100.0,134.0,,
64,13.152923107147217,268.7095581286414,0.0,100.0,136.0,,
65,13.4148530960083,267.7475014798807,0.0,100.0,138.0,,
66,13.666234016418457,266.71080891188234,0.0,100.0,140.0,,
67,13.912776947021484,266.13234180689363,0.0,100.0,142.0,,
68,14.161581039428711,265.91169689215826,0.0,100.0,144.0,,
69,14.407696008682251,265.5964081522529,0.0,100.0,146.0,,
70,14.666928052902222,265.050193282298,0.0,100.0,148.0,,
71,14.923151016235352,264.3920249709872,0.0,100.0,150.0,,
72,15.182656049728394,263.4617915435369,0.0,100.0,152.0,,
73,15.45479702949524,262.2347751666165,0.0,100.0,154.0,,
74,15.72609806060791,261.47326163978454,0.0,100.0,156.0,,
