,MLP_time,MLP_primal_obj,MLP_dual_obj,MLP_rel_gap,MLP_n_cols,pricer_IP_time,pricer_IP_obj
1,0.008605003356933594,1419.0000000047771,0.0,100.0,2.0,,
2,0.1472320556640625,1419.0000000051077,0.0,100.0,4.0,,
3,0.2799861431121826,1419.0000003392176,0.0,100.0,6.0,,
4,0.41258716583251953,1419.0000054629036,0.0,100.0,8.0,,
5,0.5469141006469727,1419.0000028855475,0.0,100.0,10.0,,
6,0.683480978012085,1419.0000089995744,0.0,100.0,12.0,,
7,0.8716251850128174,1419.0000042664185,0.0,100.0,14.0,,
8,1.0245251655578613,1419.0000055006983,0.0,100.0,16.0,,
9,1.1672430038452148,1419.0000056553956,0.0,100.0,18.0,,
10,1.3061490058898926,1419.0000035893192,0.0,100.0,20.0,,
11,1.4503121376037598,1419.0000006588732,0.0,100.0,22.0,,
12,1.5940370559692383,1419.0000012690869,0.0,100.0,24.0,,
13,1.7360529899597168,1419.000000006799,0.0,100.0,26.0,,
14,1.8785860538482666,1419.0000002326842,0.0,100.0,28.0,,
15,2.0204741954803467,1419.0000000004563,0.0,100.0,30.0,,
16,2.166100025177002,1419.0000001551555,0.0,100.0,32.0,,
17,2.3068439960479736,1418.5625000011294,0.0,100.0,34.0,,
18,2.4534130096435547,1418.1764705888324,0.0,100.0,36.0,,
19,2.6034131050109863,1417.921052633064,0.0,100.0,38.0,,
20,2.750986099243164,1417.7500009154207,0.0,100.0,40.0,,
21,2.8989510536193848,1417.2445652503197,0.0,100.0,42.0,,
22,3.049772024154663,1417.0319735404253,0.0,100.0,44.0,,
23,3.1986820697784424,1416.8333333361156,0.0,100.0,46.0,,
24,3.352699041366577,1416.454982821834,0.0,100.0,48.0,,
25,3.5028650760650635,1416.0697620621083,0.0,100.0,50.0,,
26,3.6534481048583984,1415.7686231385767,0.0,100.0,52.0,,
27,3.80611515045166,1415.4970720578408,0.0,100.0,54.0,,
28,3.965017080307007,1415.3926724464072,0.0,100.0,56.0,,
29,4.119421005249023,1415.1242853154313,0.0,100.0,58.0,,
30,4.282428979873657,1414.955299798104,0.0,100.0,60.0,,
31,4.449172019958496,1414.5209005486056,0.0,100.0,62.0,,
32,4.623499155044556,1414.2531118794248,0.0,100.0,64.0,,
33,4.801173210144043,1414.126718065636,0.0,100.0,66.0,,
34,4.976201057434082,1413.895033174907,0.0,100.0,68.0,,
