,MLP_time,MLP_primal_obj,MLP_dual_obj,MLP_rel_gap,MLP_n_cols,pricer_IP_time,pricer_IP_obj
1,0.018090009689331055,1246.0000028681425,0.0,100.0,2.0,,
2,0.22134089469909668,1246.0000005794384,0.0,100.0,4.0,,
3,0.43030786514282227,1246.0000000108666,0.0,100.0,6.0,,
4,0.6372368335723877,1246.00000009023,0.0,100.0,8.0,,
5,0.8359909057617188,1246.000002016016,0.0,100.0,10.0,,
6,1.0363609790802002,1246.0000085909824,0.0,100.0,12.0,,
7,1.2438209056854248,1246.000011150389,0.0,100.0,14.0,,
8,1.4576399326324463,1246.0000190217609,0.0,100.0,16.0,,
9,1.6767678260803223,1246.0000022015295,0.0,100.0,18.0,,
10,1.9090399742126465,1246.0000050983338,0.0,100.0,20.0,,
11,2.1507890224456787,1246.0000083453626,0.0,100.0,22.0,,
12,2.3935458660125732,1246.0000094190254,0.0,100.0,24.0,,
13,2.653927803039551,1246.0000162243944,0.0,100.0,26.0,,
14,2.8726329803466797,1246.0000003368812,0.0,100.0,28.0,,
15,3.080636978149414,1246.0000000981383,0.0,100.0,30.0,,
16,3.2830638885498047,1246.0000030399556,0.0,100.0,32.0,,
17,3.4971578121185303,1246.0000000510477,0.0,100.0,34.0,,
18,3.6835548877716064,1246.0000000170555,0.0,100.0,36.0,,
19,3.8572869300842285,1246.0000000023877,0.0,100.0,38.0,,
20,4.030293941497803,1246.0000050387184,0.0,100.0,40.0,,
21,4.210362911224365,1246.000000704635,0.0,100.0,42.0,,
22,4.391057968139648,1246.0000000591265,0.0,100.0,44.0,,
23,4.573810815811157,1246.0000015140104,0.0,100.0,46.0,,
24,4.755028009414673,1246.000000002085,0.0,100.0,48.0,,
25,4.932990789413452,1246.0000000265265,0.0,100.0,50.0,,
26,5.123418807983398,1246.0000001354954,0.0,100.0,52.0,,
27,5.304749965667725,1246.0000000137454,0.0,100.0,54.0,,
28,5.484985828399658,1246.0000000291047,0.0,100.0,56.0,,
29,5.667708873748779,1246.0000001586338,0.0,100.0,58.0,,
30,5.8445680141448975,1246.0000000148252,0.0,100.0,60.0,,
31,6.028970956802368,1246.0000000378704,0.0,100.0,62.0,,
32,13.881196022033691,1246.00000004979,1246.0,3.995991980167729e-09,64.0,7.451848983764648,-6.367145033436827e-08
