,MLP_time,MLP_primal_obj,MLP_dual_obj,MLP_rel_gap,MLP_n_cols,pricer_IP_time,pricer_IP_obj
1,0.009478092193603516,923.0000000012014,0.0,100.0,10.0,,
2,0.14710116386413574,886.0000000618776,0.0,100.0,12.0,,
3,0.2703239917755127,838.0000006056995,0.0,100.0,14.0,,
4,0.40280795097351074,830.0000038990336,0.0,100.0,16.0,,
5,0.5316469669342041,813.0000025074191,0.0,100.0,18.0,,
6,0.6670401096343994,804.1428581867517,0.0,100.0,20.0,,
7,0.790611982345581,789.749999975644,0.0,100.0,22.0,,
8,0.9152660369873047,782.499999997639,0.0,100.0,24.0,,
9,1.0377590656280518,774.0000000026138,0.0,100.0,26.0,,
10,1.1584539413452148,766.3749999997511,0.0,100.0,28.0,,
11,1.278588056564331,760.1333333356919,0.0,100.0,30.0,,
12,1.4026010036468506,752.1349752108629,0.0,100.0,32.0,,
13,1.5242550373077393,746.6900726388959,0.0,100.0,34.0,,
14,1.6482391357421875,740.9836601307767,0.0,100.0,36.0,,
15,1.7695331573486328,735.7074886249377,0.0,100.0,38.0,,
16,1.8933789730072021,732.4501014880832,0.0,100.0,40.0,,
17,2.016219139099121,728.0544547398981,0.0,100.0,42.0,,
18,2.141493082046509,724.4590741804149,0.0,100.0,44.0,,
19,2.2632861137390137,722.073863636018,0.0,100.0,46.0,,
20,2.389904022216797,720.4773179674551,0.0,100.0,48.0,,
21,2.5153820514678955,718.7803944411803,0.0,100.0,50.0,,
22,2.643026113510132,716.7444579636656,0.0,100.0,52.0,,
23,2.770508050918579,715.479769239775,0.0,100.0,54.0,,
24,2.8979740142822266,713.1214041784356,0.0,100.0,56.0,,
25,3.0282809734344482,711.6553467960601,0.0,100.0,58.0,,
26,3.160032033920288,709.8894396929354,0.0,100.0,60.0,,
27,3.290761947631836,708.5963803264937,0.0,100.0,62.0,,
28,3.423799991607666,707.3065747777474,0.0,100.0,64.0,,
29,3.557448148727417,705.4102864339875,0.0,100.0,66.0,,
30,3.6923439502716064,703.7918111780446,0.0,100.0,68.0,,
31,3.830167055130005,702.2582953290648,0.0,100.0,70.0,,
32,3.966670036315918,701.2735149445157,0.0,100.0,72.0,,
33,4.100227117538452,699.8502277026341,0.0,100.0,74.0,,
34,4.235737085342407,698.6439720676497,0.0,100.0,76.0,,
35,4.371174097061157,697.9434365114108,0.0,100.0,78.0,,
36,4.509366035461426,696.5624313745564,0.0,100.0,80.0,,
37,4.64750599861145,695.2458909537199,0.0,100.0,82.0,,
38,4.786535024642944,694.1035440624643,0.0,100.0,84.0,,
39,4.924314975738525,693.2980739995019,0.0,100.0,86.0,,
40,5.062875986099243,692.6406454088323,0.0,100.0,88.0,,
41,5.202113151550293,691.523654387168,0.0,100.0,90.0,,
42,5.3462560176849365,691.0898900850198,0.0,100.0,92.0,,
43,5.487447023391724,689.838797944261,0.0,100.0,94.0,,
44,5.631883144378662,689.3218235714126,0.0,100.0,96.0,,
45,5.774667024612427,688.6094536456297,0.0,100.0,98.0,,
46,5.917704105377197,687.7415353665609,0.0,100.0,100.0,,
47,6.062114000320435,686.9967380046452,0.0,100.0,102.0,,
48,6.2082719802856445,686.451944350037,0.0,100.0,104.0,,
49,6.354712009429932,686.1089984101018,0.0,100.0,106.0,,
50,6.502745151519775,685.5358009660247,0.0,100.0,108.0,,
51,6.6519811153411865,684.8392584145023,0.0,100.0,110.0,,
52,6.802047967910767,684.1412262223008,0.0,100.0,112.0,,
53,6.950806140899658,683.4537797474853,0.0,100.0,114.0,,
54,7.082616090774536,683.202724652726,0.0,100.0,116.0,,
55,7.214879989624023,682.7922371540433,0.0,100.0,118.0,,
56,7.343446969985962,682.2935219954461,0.0,100.0,120.0,,
57,7.471873998641968,681.8822422113742,0.0,100.0,122.0,,
58,7.606609106063843,681.6954670958935,0.0,100.0,124.0,,
59,7.742990016937256,681.4729538356612,0.0,100.0,126.0,,
60,7.878798007965088,680.9410219399547,0.0,100.0,128.0,,
61,8.013170003890991,680.7875966758224,0.0,100.0,130.0,,
62,8.151945114135742,680.5744999310823,0.0,100.0,132.0,,
63,8.289225101470947,680.1093510700742,0.0,100.0,134.0,,
64,8.42691707611084,679.5523473453003,0.0,100.0,136.0,,
65,8.565332174301147,679.0689824363401,0.0,100.0,138.0,,
66,8.704790115356445,678.8085998188739,0.0,100.0,140.0,,
67,8.841490983963013,678.368889199512,0.0,100.0,142.0,,
68,8.98179316520691,678.004468024099,0.0,100.0,144.0,,
69,9.126240968704224,677.7316925736554,0.0,100.0,146.0,,
70,9.266746044158936,677.5100404367785,0.0,100.0,148.0,,
71,9.407947063446045,677.2191981879846,0.0,100.0,150.0,,
72,9.55134916305542,676.9950565454315,0.0,100.0,152.0,,
73,9.694064140319824,676.425597348067,0.0,100.0,154.0,,
74,9.838215112686157,676.2469184899961,0.0,100.0,156.0,,
75,9.988234996795654,675.9457413544744,0.0,100.0,158.0,,
76,10.136687994003296,675.7347330167437,0.0,100.0,160.0,,
77,10.284356117248535,675.3625612546856,0.0,100.0,162.0,,
78,10.430008172988892,675.2022405653818,0.0,100.0,164.0,,
79,10.578449010848999,675.0048913590997,0.0,100.0,166.0,,
80,10.7274329662323,674.7745732214504,0.0,100.0,168.0,,
81,10.875365018844604,674.6905832889634,0.0,100.0,170.0,,
82,11.025628089904785,674.3110059398255,0.0,100.0,172.0,,
83,11.177469968795776,674.0446106813091,0.0,100.0,174.0,,
84,11.3319251537323,673.75479255589,0.0,100.0,176.0,,
85,11.483804941177368,673.6447158929491,0.0,100.0,178.0,,
86,11.640536069869995,673.5527350425683,0.0,100.0,180.0,,
87,11.793549060821533,673.2232924684575,0.0,100.0,182.0,,
88,11.948552131652832,672.9916663052409,0.0,100.0,184.0,,
89,12.105568170547485,672.7357442291503,0.0,100.0,186.0,,
90,12.263524055480957,672.3892426433367,0.0,100.0,188.0,,
91,12.41864013671875,672.0396219200895,0.0,100.0,190.0,,
92,12.575770139694214,671.8536833066913,0.0,100.0,192.0,,
93,12.736225128173828,671.6953593400867,0.0,100.0,194.0,,
94,12.890726089477539,671.5117456801944,0.0,100.0,196.0,,
95,13.054572105407715,671.1796337168299,0.0,100.0,198.0,,
96,13.213885068893433,670.9064297053222,0.0,100.0,200.0,,
97,13.376934051513672,670.7190974560708,0.0,100.0,202.0,,
98,13.537026166915894,670.4489327537156,0.0,100.0,204.0,,
99,13.699510097503662,670.2773090207967,0.0,100.0,206.0,,
100,13.860659122467041,670.0993932149829,0.0,100.0,208.0,,
101,14.02490496635437,669.8139313817409,0.0,100.0,210.0,,
102,14.186050176620483,669.5357718735494,0.0,100.0,212.0,,
