,MLP_time,MLP_primal_obj,MLP_dual_obj,MLP_rel_gap,MLP_n_cols,pricer_IP_time,pricer_IP_obj
1,0.005408048629760742,179.00000231109905,0.0,100.0,10.0,,
2,0.06017613410949707,124.0000018859569,0.0,100.0,13.0,,
3,0.1022181510925293,92.00000000731431,0.0,100.0,21.0,,
4,0.14499616622924805,78.00000000289766,0.0,100.0,35.0,,
5,0.20118999481201172,64.66666666664219,0.0,100.0,47.0,,
6,0.263139009475708,53.28571428583337,0.0,100.0,65.0,,
7,0.3208169937133789,47.45454545443419,0.0,100.0,83.0,,
8,0.37079310417175293,44.66666673776446,0.0,100.0,96.0,,
9,0.4247121810913086,43.00000000050365,0.0,100.0,110.0,,
10,0.4768331050872803,42.666666665893686,0.0,100.0,120.0,,
11,0.5280470848083496,41.600000000161636,0.0,100.0,129.0,,
12,0.5825932025909424,41.270793036714636,0.0,100.0,140.0,,
13,0.633774995803833,41.00000000149613,0.0,100.0,147.0,,
14,0.6862850189208984,40.294117646986116,0.0,100.0,153.0,,
15,0.7568211555480957,40.26775980172481,0.0,100.0,160.0,,
16,0.8390240669250488,39.887324141123536,0.0,100.0,167.0,,
17,0.9071919918060303,39.666667447222245,0.0,100.0,172.0,,
18,0.9787800312042236,39.66666679665552,0.0,100.0,176.0,,
19,1.0506341457366943,39.66666678808416,0.0,100.0,177.0,,
20,1.1224792003631592,39.66666687895362,0.0,100.0,178.0,,
21,1.1918799877166748,39.66666683134679,0.0,100.0,179.0,,
22,1.2578110694885254,39.66666683982375,0.0,100.0,180.0,,
23,1.3285531997680664,39.66666683328854,0.0,100.0,181.0,0.10834312438964844,-1.977160609012433
24,1.5160281658172607,39.37837850178238,20.0,49.57983214444062,182.0,,
25,4.344078063964844,39.37837864977131,20.0,49.57983214444062,185.0,,
26,4.415547132492065,39.36448609765911,20.0,49.57983214444062,186.0,0.20639300346374512,-1.2875114359614859
27,4.703938007354736,39.35514026368676,27.0,31.410256612909215,187.0,,
28,6.817315101623535,39.35514024610569,27.0,31.410256612909215,188.0,0.12619876861572266,-1.1254707524942233
29,7.025086164474487,39.355140255972614,29.0,26.312040006270973,189.0,0.8052070140838623,-1.074087018451289
30,7.914380073547363,39.349076059075045,29.0,26.312040024745652,190.0,0.42516398429870605,-1.066092580272393
31,8.425426006317139,39.33725505354671,29.0,26.300683765767726,191.0,0.13268399238586426,-1.0000000063722503
32,8.655683040618896,39.22093033237809,30.0,23.736417400789414,192.0,0.1146700382232666,-1.0000000000644604
33,9.52123212814331,39.07894751488819,30.0,23.51022847803897,193.0,,
34,9.595210075378418,39.07843144950835,30.0,23.51022847803897,196.0,,
35,9.66795301437378,39.00000030953185,30.0,23.51022847803897,199.0,,
36,9.737297058105469,39.000000181506984,30.0,23.51022847803897,201.0,0.244826078414917,-1.015547328911726
37,10.074103116989136,38.925925996836284,30.0,23.076923434865844,202.0,0.15016508102416992,-0.9259259162738473
38,18.869648218154907,38.87500034366762,30.0,22.93054248096451,203.0,,
39,22.337212085723877,38.87500035152806,30.0,22.93054248096451,204.0,0.12518906593322754,-0.5645841956522482
40,22.636872053146362,38.84615458022575,34.0,12.540193716870014,205.0,,
41,25.08663320541382,38.84615458734453,34.0,12.540193716870014,206.0,0.1565539836883545,-0.5958727650425537
42,26.519760131835938,38.846153931503736,34.0,12.475249194706276,207.0,0.1367790699005127,-0.484385093067738
43,28.661447048187256,38.84615393031246,34.0,12.475247717023258,208.0,1.0551440715789795,-0.3846153915910122
44,29.80156421661377,38.75000021538103,35.0,9.900990294180257,209.0,0.1185750961303711,-0.4379462448328102
45,30.014629125595093,38.75000020098472,35.0,9.677419856846514,210.0,0.1462259292602539,-0.09856772940611158
46,37.88453412055969,38.750000073575414,38.0,1.9354843795942163,211.0,0.2369399070739746,-0.09852345989953193
47,44.27480602264404,38.750000081971734,38.0,1.9354840571598406,212.0,0.11855101585388184,-0.10028525056062954
48,44.674079179763794,38.75000008097739,39.0,0.0,213.0,0.14693093299865723,-0.05168661108749184
