,MLP_time,MLP_primal_obj,MLP_dual_obj,MLP_rel_gap,MLP_n_cols,pricer_IP_time,pricer_IP_obj
1,0.005385875701904297,334.0000000016753,0.0,100.0,2.0,,
2,0.04555201530456543,309.0000000008936,0.0,100.0,7.0,,
3,0.08806586265563965,303.7500001230646,0.0,100.0,13.0,,
4,0.12743186950683594,291.0000000022845,0.0,100.0,19.0,,
5,0.16694402694702148,288.0000001824805,0.0,100.0,25.0,,
6,0.20840787887573242,279.00000000466815,0.0,100.0,32.0,,
7,0.2539658546447754,279.0000011011967,0.0,100.0,41.0,,
8,0.3039588928222656,275.00000109859945,0.0,100.0,47.0,,
9,0.35558485984802246,273.0000000139163,0.0,100.0,50.0,,
10,0.4070138931274414,273.00000001886406,0.0,100.0,54.0,,
11,0.45505499839782715,273.0000005783682,0.0,100.0,59.0,,
12,0.5029799938201904,272.0000000114554,0.0,100.0,63.0,,
13,0.8856239318847656,272.0000004034093,272.0,1.4831223286297448e-07,65.0,0.2970099449157715,-2.471841327178481e-07
